order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city
ORD001649,CUST00288,PROD0159,03/03/2022,06:36:21,South,Beauty,5,79.06,7.4,Bank Transfer,39.0,2.2,No,chicago
ORD001450,CUST00208,PROD0044,05-28-2023,17:48:10,South,Books,6,USD 285.88,28.0,Cash,50.0,1.4,No,  Dallas  
ORD001946,CUST00125,PROD0144,2023/05/15,15:28:08,East,clothing,1,148.47,16.4,Debit Card,65.0,2.4,No,Seattle
ORD001617,CUST00063,PROD0175,05-11-2022,14:53:28,South,books,3,197.68,34.5,Credit Card,23.0,2.5,No,los angeles
ORD002072,CUST00333,PROD0078,14/05/2022,09:13:51,south,Toys,9,$13.18,20.1,Credit Card,69.0,3.9,Yes,los angeles
ORD002105,CUST00456,PROD0055,08/05/2022,22:20:39,North,Toys,6,327.96,6.0,Cash,21.0,2.6,No,dallas
ORD002169,CUST00151,PROD0180,26/02/2022,11:21:45,Central,Toys,5,190.34,32.2,Credit Card,71.0,1.7,No,DALLAS
ORD002500,CUST00293,PROD0108,2022/08/16,22:44:43,South,Beauty,7,$370.70,39.5,Bank Transfer,46.0,3.0,No,Chicago
ORD001603,CUST00417,PROD0103,18/05/2023,13:17:34,north,Home & Garden,1,223.22,17.4,,74.0,3.0,No,Miami
ORD001453,CUST00234,PROD0014,2022/12/12,20:17:36,Central,Beauty,9,289.85,38.1,Debit Card,22.0,2.8,Yes,New York
ORD002358,CUST00513,PROD0147,2022/11/26,12:24:59,central,Toys,1,105.54,17.8,PayPal,52.0,1.6,No,Phoenix
ORD002535,CUST00525,PROD0127,12-13-2023,20:58:00,  South  ,Clothing,2,USD 15000.00,8.3,Credit Card,68.0,4.0,Yes,Phoenix
ORD002577,,PROD0140,06-14-2023,06:23:37,CENTRAL,beauty,7,79.58,22.1,Credit Card,67.0,0,No,CHICAGO
ORD002397,CUST00372,PROD0096,10-23-2022,09:51:48,,Toys,5,205.13,,Debit Card,25.0,3.3,No,New York
ORD001213,CUST00588,PROD0101,2023/01/14,07:27:33,East,electronics,1,1177.81,,Bank Transfer,46.0,4.2,Yes,Miami
ORD001792,CUST00137,PROD0162,08-12-2023,14:51:17,South,Home & Gardeen,8,367.72,22.3,PayPal,65.0,,No,Phoenix
ORD001362,CUST00142,PROD0070,2023/06/10,10:05:45,north,Toys,9,316.25,11.6,Bank Transfer,23.0,3.9,No,Dallas
ORD002337,CUST00574,PROD0113,10/07/2023,16:07:01,South,Books,6,149.19,0.3,Credit Card,49.0,7,No,Miami
ORD001812,CUST00513,PROD0071,09-25-2022,18:44:32,East,Beauty,10,292.32,8.8,Bank Transfer,67.0,2.7,No,Los Angeles
ORD001559,CUST00574,PROD0031,14/01/2022,10:25:40,Central,Beauty,1,252.66,17.7,Cash,59.0,2.7,Yes,Atlanta
ORD002497,CUST00255,PROD0119,03-07-2022,21:15:07,south,Electronics,1,607.02,39.2,Debit Card,61.0,1.7,Yes,denver
ORD001758,CUST00174,PROD0004,08/03/2022,11:38:00,NORTH,Home & Garden,2,369.6,27.7,Bank Transfer,71.0,3.6,No,NEW YORK
ORD001534,CUST00212,PROD0133,08-05-2023,03:24:42,West,TOYS,2,67.33,,Credit Card,58.0,2.8,No,New York
ORD002203,CUST00169,PROD0117,11-23-2022,07:47:02,South,sports,3,360.02,0.9,Credit Card,150.0,3.7,No,Los Angeles
ORD001754,CUST00546,PROD0177,05-11-2022,09:04:22,East,ELECTRONICS,5,1059.51,10.8,Debit Card,-5.0,2.3,No,  Chicago  
ORD002307,CUST00373,PROD0185,02-23-2022,11:22:28,NORTH,Home & Garden,6,300.59,20.7,PayPal,70.0,4.2,No,Los Angeles
ORD001236,CUST00318,PROD0035,08-16-2023,12:10:17,North,Electronics,7,707.0,25.8,Credit Card,29.0,7,No,Seattle
ORD002673,CUST00585,PROD0191,08-02-2023,18:39:53,Central,Clothing,5,36.83,2.0,Credit Card,22.0,2.2,No,new york
ORD002074,CUST00158,PROD0039,2023/02/22,12:06:28,East,Boks,6,94,19.6,Bank Transfer,43.0,2.7,No,denver
ORD001832,CUST00323,PROD0064,09/02/2022,03:27:57,,Toys,10,134.71,34.1,Credit Card,26.0,4.0,No,Miami
ORD002502,CUST00531,PROD0068,01-15-2022,12:38:38,EAST,Sports,7,39.32,21.2,,72.0,1.1,Yes,Los Angeles
ORD002635,CUST00206,PROD0177,10-22-2023,20:24:49,East,Clothing,1,176.44,34.3,Bank Transfer,35.0,1.7,No,phoenix
ORD002018,CUST00575,PROD0127,2023/07/16,14:33:07,Central,Beauty,4,59.86,9.8,PayPal,58.0,4.8,No,New York
ORD001578,CUST00348,PROD0033,2022/12/19,15:11:32,EAST,Toys,6,USD 174.57,32.5,PayPal,23.0,,No,Los Angeles
ORD002725,CUST00001,PROD0140,2023/09/11,17:22:43,North,Beauty,4,367.27,6.4,Cash,32.0,4.1,No,Los Angeles
ORD002609,CUST00391,PROD0189,10/05/2022,07:29:42,north,SPORTS,7,73.7,29.3,Debit Card,20.0,N/A,Yes,  Denver  
ORD002124,CUST00473,PROD0175,05-09-2022,09:51:07,West,Clothing,4,168.71,11.1,Cash,74.0,1.9,No,Dallas
ORD001367,CUST00110,PROD0003,2023/08/14,09:36:24,Central,Clothing,3,149.23,24.8,Cash,60.0,1.1,No,  Atlanta  
ORD001918,CUST00094,PROD0148,2023/02/22,14:00:39,West,Electronics,7,904.14,21.6,Cash,57.0,2.2,No,  Chicago  
ORD001693,CUST00259,PROD0103,20/03/2023,16:27:35,  Central  ,Sports,1,242.17,15.1,PayPal,20.0,2.5,No,dallas
ORD001299,,PROD0026,2022/06/27,17:55:21,West,Sports,6,103.44,37.0,Credit Card,74.0,99,No,DALLAS
ORD001048,CUST00087,PROD0109,2023/05/18,08:41:42,West,BEAUTY,6,156.90,13.7,Bank Transfer,31.0,1.1,No,Chicago
ORD001854,CUST00165,PROD0047,20/11/2022,21:55:58,east,Electronics,5,1030.75,27.0,Cash,150.0,4.5,No,Seattle
ORD001147,CUST00171,PROD0187,06/05/2023,06:56:46,central,electronics,7,658,24.3,Bank Transfer,46.0,2.1,No,MIAMI
ORD002020,CUST00070,PROD0163,2022/12/19,10:56:56,north,Clothing,3,USD 136.14,15.2,Debit Card,29.0,4.2,No,atlanta
ORD002687,CUST00103,PROD0155,22/10/2023,17:18:38,East,Clothing,2,USD 121.33,16.7,Debit Card,64.0,4.7,No,Houston
ORD002235,CUST00547,PROD0189,03-11-2023,09:49:52,central,Books,7,378.37,12.3,Credit Card,56.0,2.1,No,Miami
ORD001378,CUST00295,PROD0191,2023/09/15,11:24:29,central,Beauty,10,175.3,32.0,PayPal,35.0,2.0,Yes,  Los Angeles  
ORD001992,CUST00356,PROD0131,03-17-2022,13:52:51,North,electronics,4,605.07,9.3,Debit Card,200.0,1.9,Yes,dallas
ORD001624,CUST00142,PROD0020,2023/07/09,16:32:37,SOUTH,Electronics,3,278.27,10.6,Cash,74.0,4.2,Yes,CHICAGO
ORD001193,CUST00110,PROD0063,2023/06/18,19:15:39,East,Sports,5,263.29,8.3,Cash,39.0,4.9,No,Miami
ORD001784,CUST00483,PROD0062,2022/11/02,08:30:44,north,Clothiing,9,176.28,3.1,PayPal,40.0,1.7,No,phoenix
ORD001542,CUST00221,PROD0198,08-14-2023,12:59:46,SOUTH,Electronics,8,272.79,21.4,PayPal,67.0,1.8,No,CHICAGO
ORD001515,CUST00582,PROD0017,2022/05/07,14:46:30,South,Beauty,2,10.22,19.7,Credit Card,61.0,4.7,No,atlanta
ORD001648,CUST00479,PROD0185,2022/12/13,18:37:45,West,Home & Garden,10,367.29,36.6,Cash,75.0,2.1,No,seattle
ORD002684,CUST00280,PROD0152,03-06-2023,09:51:45,East,clothing,3,38.95,29.3,Debit Card,60.0,1.8,No,DALLAS
ORD001887,CUST00117,PROD0155,17/05/2023,07:00:45,North,Toys,1,177.13,20.9,PayPal,29.0,2.1,Yes,  Chicago  
ORD002080,CUST00273,PROD0044,2022/02/13,20:21:22,WEST,BEAUTY,2,$100.05,14.3,Credit Card,34.0,2.9,No,Seattle
ORD002651,CUST00333,PROD0007,2023/08/17,07:12:30,South,Clothing,10,145.48,2.1,Bank Transfer,27.0,2.9,No,  Miami  
ORD001439,CUST00550,PROD0169,08-05-2023,14:08:20,east,toys,1,344.2,19.1,Cash,24.0,4.8,No,houston
ORD001077,CUST00424,PROD0098,19/01/2023,01:21:14,West,Books,3,15000.0,13.5,Credit Card,61.0,2.0,No,New York
ORD001331,CUST00121,PROD0028,23/12/2022,17:03:44,central,,1,65.8,6.3,Cash,73.0,1.3,No,Phoenix
ORD001996,CUST00075,PROD0092,02/06/2023,18:32:51,East,,1,122.77,,Bank Transfer,74.0,2.7,No,Los Angeles
ORD001994,CUST00403,PROD0060,05-03-2022,08:08:20,North,Toys,10,40.69,20.7,PayPal,67.0,4.3,No,Los Angeles
ORD002742,CUST00082,PROD0093,02-26-2023,10:47:09,South,Electrnics,7,979.67,37.5,Debit Card,55.0,,No,  Dallas  
ORD001585,CUST00572,PROD0102,09-08-2022,10:50:23,South,Sports,1,60.96,6.9,Credit Card,30.0,3.9,No,Dallas
ORD002084,CUST00541,PROD0177,11-09-2023,20:02:00,CENTRAL,Home & Garden,4,229.17,28.5,Cash,39.0,4.2,No,Denver
ORD001896,CUST00326,PROD0109,12/08/2022,09:11:48,SOUTH,Clohing,3,173.95,,PayPal,50.0,7,No,Los Angeles
ORD001536,CUST00565,PROD0026,2023/09/21,22:16:44,EAST,BOOKS,2,374.25,16.1,PayPal,65.0,3.6,No,Chicago
ORD002330,CUST00262,PROD0192,2022/05/18,06:00:03,SOUTH,Electronics,2,875.18,1.8,PayPal,44.0,1.1,No,Chicago
ORD002410,CUST00084,PROD0089,2023/03/11,12:33:54,north,Clothing,8,79.38,27.6,Credit Card,29.0,4.6,No,phoenix
ORD001528,CUST00069,PROD0011,2023/12/08,17:12:57,  West  ,Home&Garden,8,335.46,0.7,PayPal,150.0,-1,No,Denver
ORD002736,CUST00528,PROD0111,05-19-2023,22:55:41,North,Toys,9,392.02,9.3,Cash,38.0,2.9,No,Miami
ORD001140,CUST00309,PROD0057,03/10/2023,21:10:34,Central,Books,8,119.79,11.8,,52.0,2.6,Yes,Atlanta
ORD001789,CUST00059,PROD0017,2023/09/22,08:28:48,Central,Sports,3,USD 357.77,13.6,Debit Card,54.0,4.0,No,NEW YORK
ORD002649,CUST00508,PROD0104,09/01/2022,02:06:43,West,Clothing,9,82.95,33.7,Credit Card,20.0,1.8,No,Houston
ORD002308,CUST00323,PROD0118,2022/12/14,17:04:20,East,Buety,4,195.77,26.0,Bank Transfer,20.0,3.9,No,Chicago
ORD001944,CUST00097,PROD0126,11/07/2023,13:32:35,East,SPORTS,6,$254.53,15.2,Debit Card,74.0,4.7,No,Los Angeles
ORD001612,CUST00114,PROD0089,02/03/2022,16:14:27,Central,ELECTRONICS,5,308.36,1.9,Cash,52.0,3.9,No,Dallas
ORD001162,CUST00504,PROD0141,2023/08/10,13:50:00,East,Eletronics,7,90.23,10.0,Bank Transfer,43.0,2.6,Yes,Atlanta
ORD001113,CUST00483,PROD0115,08-22-2022,18:23:11,South,Home & Garden,9,113,10.7,PayPal,71.0,2.8,No,Denver
ORD002032,CUST00091,PROD0079,22/02/2023,13:01:45,SOUTH,Bokks,8,USD 83.46,35.0,Bank Transfer,46.0,2.9,Yes,chicago
ORD001857,CUST00487,PROD0060,13/01/2022,12:07:53,EAST,Sports,3,96.3,37.5,Credit Card,67.0,3.0,No,MIAMI
ORD001726,CUST00131,PROD0068,2022/10/24,10:01:41,South,Toys,7,396.18 USD,17.4,Credit Card,200.0,3.9,No,Houston
ORD002511,CUST00387,PROD0093,12/08/2023,09:17:25,East,Home & Garden,5,27.08,30.7,Debit Card,34.0,0,No,MIAMI
ORD001610,CUST00356,PROD0076,04-02-2022,09:11:09,CENTRAL,Toyz,7,13.57,19.1,Debit Card,74.0,4.0,No,Phoenix
ORD002150,CUST00463,PROD0182,11-16-2022,17:18:56,North,Beautty,5,374.17,11.5,Debit Card,72.0,1.9,No,Seattle
ORD001530,CUST00096,PROD0082,2023/03/17,14:49:21,South,Books,2,245.13,3.2,Credit Card,69.0,1.7,No,PHOENIX
ORD002468,CUST00062,PROD0080,04-12-2023,07:35:58,South,Clothiing,8,81.24,33.3,Bank Transfer,37.0,,No,New York
ORD002530,CUST00172,PROD0173,10/11/2022,19:51:56,WEST,Sports,7,327.55,32.7,PayPal,21.0,,No,phoenix
ORD001454,CUST00503,PROD0179,23/07/2023,20:19:34,East,Sports,3,308.1,20.3,Debit Card,74.0,2.3,No,Chicago
ORD001430,CUST00516,PROD0121,08-28-2022,21:46:37,east,Beauty,2,116.85,27.5,PayPal,42.0,4.8,No,Dallas
ORD002102,CUST00210,PROD0002,05-17-2022,19:42:25,North,,10,89.58,12.1,Credit Card,18.0,3.3,Yes,Miami
ORD001476,CUST00166,PROD0196,2023/02/02,19:05:43,  East  ,Beauty,6,USD 34.49,3.5,Credit Card,61.0,2.8,No,  Denver  
ORD001767,CUST00525,PROD0012,2023/08/17,16:43:38,South,Beauty,7,262.35,12.2,Bank Transfer,31.0,4.0,No,Phoenix
ORD001625,CUST00376,PROD0181,08-27-2023,18:14:59,Central,Electronics,10,-15,6.9,Credit Card,47.0,2.6,Yes,atlanta
ORD001397,CUST00278,PROD0176,09-11-2022,10:18:33,  South  ,Home & Garden,6,$249.89,24.2,Debit Card,51.0,3.5,No,  New York  
ORD002007,CUST00312,PROD0057,16/12/2022,15:04:02,North,Electronics,9,538.31,20.6,Debit Card,22.0,2.1,No,  New York  
ORD001005,CUST00546,PROD0139,05/03/2022,19:13:59,South,HOME & GARDEN,9,$267.30,39.8,Bank Transfer,43.0,3.8,No,New York
ORD002545,CUST00404,PROD0024,27/08/2022,18:52:15,South,Electronics,8,$765.39,16.1,PayPal,51.0,2.9,No,HOUSTON
ORD001420,CUST00473,PROD0029,08-08-2022,20:32:41,East,Sports,8,276.63,9.8,Debit Card,28.0,4.4,No,Miami
ORD001611,CUST00530,PROD0151,2022/11/13,06:06:30,North,Books,1,$397.42,5.1,Bank Transfer,,2.6,No,SEATTLE
ORD002450,CUST00553,PROD0102,2022/01/05,07:47:41,West,Toys,1,149.49,37.1,Debit Card,41.0,2.8,Yes,Dallas
ORD001369,CUST00031,PROD0198,2022/12/06,16:48:14,North,Toyss,2,$100.36,35.2,Cash,75.0,3.9,No,Los Angeles
ORD001675,CUST00526,PROD0019,2023/01/08,07:42:58,East,Toys,9,281.79,27.7,Bank Transfer,36.0,1.2,No,DENVER
ORD001272,CUST00338,PROD0161,2023/05/03,06:37:51,  South  ,Books,2,254.14,9.5,Cash,48.0,4.4,No,  New York  
ORD001102,CUST00555,PROD0187,2023/06/21,18:54:47,South,Clothing,1,$153.53,19.7,Credit Card,44.0,1.8,No,SEATTLE
ORD001275,CUST00009,PROD0051,19/09/2023,07:27:22,South,Sports,3,266.49,13.7,Bank Transfer,22.0,3.6,No,New York
ORD001269,CUST00552,PROD0097,26/02/2022,09:22:52,  West  ,Buety,2,351.92,32.5,Cash,67.0,,No,houston
ORD001353,CUST00091,PROD0014,2023/04/24,06:59:44,South,home & garden,6,361.89,3.0,Bank Transfer,37.0,4.1,No,Seattle
ORD001325,CUST00238,PROD0048,2023/12/24,21:11:29,East,Clothing,3,86,7.2,Credit Card,64.0,1.7,Yes,New York
ORD002228,CUST00391,PROD0182,2023/04/17,17:57:30,Central,HOME & GARDEN,8,$365.07,10.2,Credit Card,150.0,2.2,No,Los Angeles
ORD001070,CUST00227,PROD0141,2023/04/05,17:26:44,South,Home & Garden,8,196,8.7,Bank Transfer,70.0,4.0,No,  Chicago  
ORD001466,CUST00466,PROD0042,08-05-2023,11:24:16,Central,clothing,6,89.95 USD,1.7,PayPal,27.0,1.1,No,  Dallas  
ORD002556,CUST00531,PROD0162,2022/04/01,19:52:23,NORTH,TOYS,2,276.03,16.2,Bank Transfer,36.0,4.4,No,Chicago
ORD001046,CUST00058,PROD0024,06-17-2022,02:04:41,West,home & garden,8,38.93,38.2,Credit Card,53.0,3.0,No,new york
ORD002513,CUST00528,PROD0191,2023/11/10,19:34:56,EAST,Toys,10,396.73 USD,31.4,,49.0,3.2,No,PHOENIX
ORD001903,CUST00242,PROD0186,2023/03/02,03:33:07,WEST,Clothing,4,142.21,9.5,,18.0,2.6,No,Seattle
ORD001397,CUST00278,PROD0176,09-11-2022,10:18:33,  South  ,Home & Garden,6,$249.89,24.2,Debit Card,51.0,3.5,No,  New York  
ORD001050,CUST00166,PROD0027,26/04/2022,17:35:59,NORTH,Electronics,5,757.22 USD,,Cash,23.0,3.1,Yes,  Los Angeles  
ORD001408,CUST00030,PROD0036,17/03/2022,12:36:48,West,Boooks,5,74.89,12.4,Bank Transfer,23.0,2.3,No,Chicago
ORD002257,CUST00396,PROD0111,22/08/2023,09:07:51,east,clothing,2,19.38,16.5,Bank Transfer,52.0,2.9,No,Los Angeles
ORD001643,CUST00202,PROD0113,22/01/2022,13:59:53,North,Home & Garden,1,393.90,24.4,Bank Transfer,24.0,2.4,No,Chicago
ORD001539,CUST00215,PROD0177,02-11-2023,13:02:30,south,Sports,10,370.19,0.3,PayPal,64.0,1.7,No,Denver
ORD001004,CUST00270,PROD0040,25/09/2023,22:38:12,CENTRAL,Clothing,2,44.48,36.7,PayPal,51.0,1.6,No,Los Angeles
ORD001701,CUST00503,PROD0152,06-21-2023,22:47:07,Central,Beuaty,6,286.89,18.5,Debit Card,55.0,1.6,No,Dallas
ORD001516,CUST00533,PROD0085,09/11/2022,19:30:17,north,Beauty,4,324.41,2.1,Credit Card,43.0,2.2,No,  Atlanta  
ORD002741,CUST00144,PROD0191,03-24-2022,07:20:06,north,Sports,7,55.52,21.8,Debit Card,75.0,,No,Phoenix
ORD002156,CUST00255,PROD0180,09/12/2023,13:19:32,North,Beauty,3,353.46,17.4,Bank Transfer,43.0,2.2,No,Seattle
ORD001670,CUST00499,PROD0082,10/08/2023,15:13:53,East,Beauty,5,35.12,14.7,Credit Card,71.0,1.9,No,Miami
ORD002637,CUST00262,PROD0115,2022/11/06,09:07:22,Central,Clothing,5,USD 95.46,3.4,Cash,52.0,1.8,No,Houston
ORD001532,CUST00018,PROD0175,08-07-2023,13:26:00,East,Clothing,3,USD 135.24,33.7,Bank Transfer,67.0,2.1,Yes,Los Angeles
ORD002465,CUST00347,PROD0029,07-05-2022,13:12:53,West,Home&Garden,10,$115.34,32.3,PayPal,64.0,3.2,Yes,Denver
ORD002620,,PROD0080,10-02-2023,09:47:57,South,ELECTRONICS,2,573.04,10.5,Bank Transfer,51.0,3.1,Yes,new york
ORD002132,CUST00077,PROD0065,05-19-2022,18:49:52,North,,2,15000.0,13.7,Credit Card,-5.0,3.8,No,Miami
ORD002360,CUST00411,PROD0092,04-01-2023,09:50:03,North,Clothing,7,25.17,18.5,Debit Card,50.0,2.6,No,Houston
ORD001818,CUST00466,PROD0106,08/01/2023,20:32:39,,CLOTHING,1,132.78,13.5,PayPal,30.0,4.1,No,Dallas
ORD001474,CUST00339,PROD0184,2022/11/04,08:11:05,South,Sports,1,248.9,8.4,Debit Card,32.0,1.0,No,New York
ORD002392,CUST00345,PROD0063,2022/02/21,09:50:49,North,Clothing,3,144.0,21.2,Cash,,4.8,Yes,Miami
ORD002573,CUST00466,PROD0086,2022/01/23,20:16:43,central,Toyss,6,-15.00,12.5,PayPal,44.0,4.8,No,Chicago
ORD002401,CUST00537,PROD0028,2022/10/26,13:06:30,East,Beauty,7,288.54,6.5,Bank Transfer,34.0,4.8,No,Denver
ORD001358,CUST00245,PROD0122,2022/03/11,10:00:42,North,Beauty,3,USD 275.76,3.1,Cash,74.0,1.1,No,atlanta
ORD002594,CUST00234,PROD0094,06-28-2022,18:59:32,East,Clothing,8,158.96,21.4,Debit Card,37.0,3.9,No,Dallas
ORD001434,CUST00020,PROD0168,08/01/2023,16:34:29,central,Books,3,135.73,,Debit Card,40.0,4.1,No,Dallas
ORD002223,CUST00574,PROD0159,11-23-2023,16:28:17,South,Electrnics,9,549.8,32.4,PayPal,59.0,4.0,Yes,Los Angeles
ORD002142,CUST00343,PROD0193,17/12/2022,07:40:51,Central,Clothing,1,143,32.7,Credit Card,19.0,3.6,No,Dallas
ORD001869,CUST00379,PROD0085,19/02/2022,08:06:57,WEST,beauty,6,372.91,21.2,Credit Card,75.0,1.4,No,new york
ORD002088,CUST00134,PROD0134,2023/12/24,07:43:56,Central,Books,9,393.99,19.5,Cash,18.0,2.1,No,  Denver  
ORD001093,CUST00500,PROD0137,06-19-2022,17:54:04,North,Electronics,2,82.77,10.7,Cash,49.0,4.9,Yes,Chicago
ORD001910,CUST00489,PROD0035,19/05/2023,11:59:55,South,Sports,10,249.58,,PayPal,72.0,1.5,No,Dallas
ORD002408,CUST00019,PROD0189,24/02/2023,14:41:01,west,SPORTS,6,55.07,1.3,Cash,150.0,1.7,No,chicago
ORD001708,CUST00503,PROD0131,04-01-2023,10:59:54,North,Toys,8,112.98,18.1,Cash,35.0,2.1,No,Miami
ORD002581,CUST00480,PROD0131,10-11-2023,20:38:49,EAST,Books,3,254.61,34.0,Debit Card,39.0,3.9,Yes,miami
ORD001939,CUST00304,PROD0190,15/01/2022,07:39:56,South,Home & Garden,2,181.97 USD,12.5,Credit Card,67.0,3.5,No,Miami
ORD001813,CUST00455,PROD0175,2022/04/23,12:42:41,NORTH,Books,7,10.97 USD,31.9,Bank Transfer,75.0,1.4,No,chicago
ORD002212,CUST00469,PROD0075,06-26-2022,17:57:41,West,CLOTHING,4,75.23,4.9,Bank Transfer,26.0,2.5,No,Miami
ORD002623,CUST00026,PROD0103,2022/10/15,09:56:25,central,Electronics,9,469.2,12.5,PayPal,34.0,1.1,No,Denver
ORD002158,CUST00286,PROD0151,2023/01/05,18:17:49,Central,Books,10,254,2.6,Bank Transfer,51.0,2.7,No,Chicago
ORD001188,CUST00214,PROD0087,10-22-2023,14:53:01,North,Toys,6,139.37,24.2,Debit Card,54.0,3.5,No,Houston
ORD002510,CUST00154,PROD0175,01/05/2022,16:36:40,South,Books,2,196.33,8.9,Debit Card,21.0,2.3,No,  Los Angeles  
ORD002078,CUST00555,PROD0154,17/12/2022,13:29:21,North,Beauty,10,225.3,21.0,Debit Card,27.0,4.4,No,Miami
ORD002618,CUST00002,PROD0056,2022/11/08,18:57:30,Central,Spoorts,10,253.67,,Cash,32.0,1.1,No,  New York  
ORD002704,CUST00077,PROD0034,2023/01/07,13:40:31,East,Beauty,5,78.62,35.3,Credit Card,66.0,1.3,No,Seattle
ORD001343,CUST00107,PROD0129,2023/02/21,09:40:28,CENTRAL,Home & Garden,7,16.41,8.5,Bank Transfer,44.0,1.1,No,New York
ORD002166,CUST00043,PROD0134,07-19-2022,11:05:44,South,Toys,8,11.07,8.1,,56.0,2.5,No,Dallas
ORD001007,CUST00078,PROD0193,2022/08/26,06:05:59,WEST,Toys,9,345.93,34.6,Bank Transfer,31.0,1.7,No,houston
ORD001759,CUST00238,PROD0138,10-03-2022,17:48:12,South,Toys,2,29.46,3.7,Debit Card,47.0,,Yes,Seattle
ORD002680,CUST00131,PROD0177,2022/03/16,13:51:08,east,Toys,5,150.16 USD,5.9,Cash,75.0,3.8,No,Los Angeles
ORD002224,,PROD0067,2023/10/07,04:33:09,,sports,2,352.74,10.8,Credit Card,18.0,4.9,No,MIAMI
ORD001215,CUST00114,PROD0144,2022/07/12,04:45:04,West,Clothing,1,$91.78,21.6,Credit Card,33.0,1.8,No,Dallas
ORD001109,CUST00075,PROD0041,2023/06/23,15:20:08,East,Beauty,7,$377.35,26.0,PayPal,49.0,2.7,No,  Miami  
ORD001219,CUST00512,PROD0194,03-15-2022,21:57:18,WEST,Home & Gardeen,3,9999.99,29.1,PayPal,54.0,3.3,No,Houston
ORD002543,CUST00293,PROD0116,02/10/2022,11:29:03,  East  ,Home & Garden,5,$277.93,19.2,PayPal,27.0,2.2,No,  Phoenix  
ORD002486,CUST00469,PROD0087,04-24-2022,08:48:03,east,TOYS,8,64.31,31.7,PayPal,19.0,N/A,No,Los Angeles
ORD002473,CUST00281,PROD0072,2023/12/08,21:29:45,  Central  ,Books,4,17.98,28.7,Debit Card,67.0,4.1,No,Denver
ORD002629,CUST00299,PROD0132,17/12/2023,08:22:03,central,Electronics,9,859.55,37.2,Credit Card,33.0,3.5,No,ATLANTA
ORD002505,CUST00427,PROD0130,2023/04/28,08:43:59,North,Clothing,4,107.25,27.9,Credit Card,37.0,2.2,No,NEW YORK
ORD002352,CUST00325,PROD0114,2023/05/14,15:26:47,west,Sports,7,41.67,39.7,Cash,51.0,3.1,No,Chicago
ORD001728,CUST00004,PROD0071,13/09/2022,10:54:08,South,Clothing,7,$154.81,35.4,Cash,46.0,4.8,Yes,Los Angeles
ORD001027,CUST00504,PROD0178,02-16-2022,11:21:26,  North  ,Home & Garden,6,145.7,22.0,Credit Card,66.0,3.7,Yes,Miami
ORD001230,CUST00055,PROD0160,02-16-2023,10:19:39,North,Clothing,3,126,19.7,,67.0,1.3,No,Seattle
ORD001870,CUST00279,PROD0085,04-03-2022,08:43:13,  Central  ,Tois,7,145.94,25.8,PayPal,50.0,,No,Denver
ORD001506,CUST00170,PROD0099,2022/03/08,04:55:38,  West  ,Home & Garden,1,118,28.5,Credit Card,44.0,1.9,No,Seattle
ORD001415,CUST00047,PROD0107,2022/10/13,12:01:50,EAST,Toyss,5,364.80,39.0,Cash,68.0,2.1,No,  New York  
ORD001052,CUST00114,PROD0091,08-20-2022,19:00:39,West,Beauty,9,219.06,20.9,PayPal,23.0,,No,dallas
ORD002522,CUST00416,PROD0079,2023/06/22,08:43:14,East,Electronics,2,982.45,34.2,PayPal,59.0,4.6,Yes,Denver
ORD002164,CUST00042,PROD0151,03/07/2023,09:25:35,Central,HOME & GARDEN,3,14.23 USD,18.4,Debit Card,70.0,2.4,No,new york
ORD001808,CUST00304,PROD0199,01-05-2023,19:01:32,North,Home & Garden,4,322.65,29.2,Cash,20.0,2.3,Yes,New York
ORD001623,CUST00192,PROD0019,2022/07/01,17:59:08,East,HOME & GARDEN,2,128.06,18.4,Credit Card,25.0,2.4,Yes,Miami
ORD002485,CUST00108,PROD0187,05-09-2022,19:51:25,north,,6,333.18 USD,28.8,Credit Card,-5.0,2.5,No,  Seattle  
ORD001586,CUST00366,PROD0078,08/03/2023,12:01:17,NORTH,beauty,7,258.6,34.2,Credit Card,54.0,2.6,No,Chicago
ORD001800,CUST00505,PROD0102,08-15-2022,22:44:02,central,Home & Garden,4,192.08,17.7,Cash,69.0,2.2,No,Denver
ORD001958,CUST00309,PROD0136,2023/08/12,07:09:50,Central,Books,2,371.91,7.7,Cash,67.0,2.0,No,Phoenix
ORD001558,CUST00468,PROD0064,02-17-2022,18:40:36,North,beauty,9,125.26,20.0,Bank Transfer,67.0,3.3,No,Seattle
ORD001196,,PROD0093,09-07-2022,18:53:59,EAST,Beauty,8,268.37,5.0,Bank Transfer,60.0,1.6,No,Seattle
ORD002347,CUST00482,PROD0121,06-08-2022,17:21:40,South,Clothing,2,164.45,6.4,Bank Transfer,20.0,4.3,No,NEW YORK
ORD002241,CUST00584,PROD0074,01-14-2023,16:32:11,North,BOOKS,10,71.46,33.3,Bank Transfer,74.0,2.9,No,  Dallas  
ORD002238,CUST00507,PROD0041,2022/06/11,08:43:17,  East  ,Beauty,10,378.32,30.1,PayPal,30.0,4.5,No,Miami
ORD001638,CUST00577,PROD0152,26/09/2022,11:05:10,South,Books,8,392.99,1.9,Bank Transfer,43.0,4.1,No,New York
